org,repo,actor,event_month,type,events,event_weight,event_type_diversity,event_type_freq
caffe2,caffe2,AlexPnt,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,alexshnup,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Alhadis,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ali-syr,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Aliang-SEU,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,alicepeter,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,aliceyayunji,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AliengirlLiv,2018-01-01T08:00:00Z,IssueCommentEvent,2,1,2,1
caffe2,caffe2,AliengirlLiv,2018-01-01T08:00:00Z,IssuesEvent,1,2,2,1
caffe2,caffe2,aligoglos,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,1,1
caffe2,caffe2,AllanSheng,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,ALLJISAN,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AlphaGoMK,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AlphaQi,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,AlphaQi,2018-01-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,alphardex,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AlphaShuo,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AlphaSue,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,alphilly2013,2018-02-01T08:00:00Z,CommitCommentEvent,1,1,2,1
caffe2,caffe2,alphilly2013,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,2,1
caffe2,caffe2,alphilly2013,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,alspxl,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amad,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amadeuzou,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amandeepsaini,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,amaozhao,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amerbaev,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amh228,2018-01-01T08:00:00Z,ForkEvent,1,0,3,1
caffe2,caffe2,amh228,2018-01-01T08:00:00Z,IssueCommentEvent,5,2,3,1
caffe2,caffe2,amh228,2018-01-01T08:00:00Z,IssuesEvent,2,2,3,1
caffe2,caffe2,amilajack,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ammaroy,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amrfaissal,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,amudha1,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,amusi,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,anatlin,2018-03-01T08:00:00Z,IssueCommentEvent,4,2,2,1
caffe2,caffe2,anatlin,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
caffe2,caffe2,anderspapitto,2018-01-01T08:00:00Z,ForkEvent,1,0,4,1
caffe2,caffe2,anderspapitto,2018-01-01T08:00:00Z,IssueCommentEvent,3,2,4,3
caffe2,caffe2,anderspapitto,2018-01-01T08:00:00Z,PullRequestEvent,8,3,4,3
caffe2,caffe2,anderspapitto,2018-01-01T08:00:00Z,PullRequestReviewCommentEvent,6,2,4,3
caffe2,caffe2,anderspapitto,2018-02-01T08:00:00Z,IssueCommentEvent,8,2,4,3
caffe2,caffe2,anderspapitto,2018-02-01T08:00:00Z,PullRequestEvent,8,3,4,3
caffe2,caffe2,anderspapitto,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,15,3,4,3
caffe2,caffe2,anderspapitto,2018-02-01T08:00:00Z,PushEvent,4,2,4,2
caffe2,caffe2,anderspapitto,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,5,3
caffe2,caffe2,anderspapitto,2018-03-01T08:00:00Z,IssuesEvent,1,2,5,1
caffe2,caffe2,anderspapitto,2018-03-01T08:00:00Z,PullRequestEvent,6,2,5,3
caffe2,caffe2,anderspapitto,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,3,2,5,3
caffe2,caffe2,anderspapitto,2018-03-01T08:00:00Z,PushEvent,1,2,5,2
caffe2,caffe2,andongchen,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,2,1
caffe2,caffe2,andongchen,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,AndranikSargsyan,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AndreLaMont,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,andrewnsk,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,andrewstucki,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,andyleecloud,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,andyli,2018-05-01T07:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,andyli,2018-05-01T07:00:00Z,PullRequestEvent,2,2,2,1
caffe2,caffe2,andyyankai,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,aneesas,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,angersbach,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AngularLock,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,anguoyang,2018-03-01T08:00:00Z,IssueCommentEvent,4,2,1,1
caffe2,caffe2,AniChikage,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Aniket965,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,anilgoktas,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,anirudh2290,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,anirudhgupta22,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ANRhine,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ANSHUMAN87,2018-01-01T08:00:00Z,IssueCommentEvent,4,2,1,1
caffe2,caffe2,ansyeow,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Anubhav7,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,anywhy,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,anyxgit,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,aohanyao,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AoSure,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AotY,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,apifamily,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,apiszcz,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
caffe2,caffe2,apiszcz,2018-02-01T08:00:00Z,IssueCommentEvent,7,2,1,2
caffe2,caffe2,apiszcz,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,2
caffe2,caffe2,Applepleple,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,1,1
caffe2,caffe2,apppur,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,aqsc,2018-03-01T08:00:00Z,ForkEvent,1,0,3,1
caffe2,caffe2,aqsc,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,3,1
caffe2,caffe2,aqsc,2018-03-01T08:00:00Z,IssuesEvent,1,2,3,1
caffe2,caffe2,aquinault,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ArduousBonze,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Aresluo,2018-05-01T07:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,Aresluo,2018-05-01T07:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,ARG-NCTU,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,arif-hanif,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,AriyanBinLayek,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,arjunmenon,2018-02-01T08:00:00Z,IssuesEvent,1,2,1,1
caffe2,caffe2,ArmstrongYang,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,arnaud-deprez,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,arogozhnikov,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,2,1
caffe2,caffe2,arogozhnikov,2018-02-01T08:00:00Z,IssuesEvent,1,2,2,1
caffe2,caffe2,arpit1997,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,arpithparikh,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,arpitsharmagit,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,arrowhe,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ArtemisMucaj,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,artemrakhov,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,2,1,1,1
caffe2,caffe2,Arthesfan,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,Arthesfan,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,2,1
caffe2,caffe2,ArunkumarRamanan,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,asd4660506,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,Aserun,2018-06-01T07:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,Aserun,2018-06-01T07:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,ashishfarmer,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,ashtrisk,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,aspcat,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,assetvault,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,astroli,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,ateymour,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
caffe2,caffe2,athmasagar,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,attomos,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,atulkulk,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,August2018,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,AugustinasMK,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,austingg,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,aveekbhat,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Avery-azz,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,avloss,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,awerdx520,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,awlsx,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,axionl,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,axNr,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,AyoGitNg,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Ayua,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ayumiymk,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,ayumiymk,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,azgo14,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,azhengmain,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,azhirnov,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,azmfaridee,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Azure-Sky-L,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BABALA258,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,backylee,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,badtiger8013,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,1,1
caffe2,caffe2,bagobor,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bahadirbulut,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bahuwang,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BaileyGirl,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bakjos,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Baldr-Y,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,BaranovMykola,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,Basasuya,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,batermj,2018-03-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,batermj,2018-03-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,Batname,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,Batname,2018-01-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,bchamand,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bchwyl,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,bddppq,2018-01-01T08:00:00Z,CreateEvent,2,2,4,2
caffe2,caffe2,bddppq,2018-01-01T08:00:00Z,IssueCommentEvent,16,3,4,4
caffe2,caffe2,bddppq,2018-01-01T08:00:00Z,PullRequestEvent,2,2,4,3
caffe2,caffe2,bddppq,2018-01-01T08:00:00Z,PullRequestReviewCommentEvent,3,2,4,3
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,CommitCommentEvent,2,2,8,1
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,CreateEvent,8,2,8,2
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,DeleteEvent,16,3,8,2
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,IssueCommentEvent,42,4,8,4
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,IssuesEvent,1,2,8,1
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,PullRequestEvent,25,3,8,3
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,9,2,8,3
caffe2,caffe2,bddppq,2018-02-01T08:00:00Z,PushEvent,18,3,8,2
caffe2,caffe2,bddppq,2018-03-01T08:00:00Z,DeleteEvent,9,2,6,2
caffe2,caffe2,bddppq,2018-03-01T08:00:00Z,ForkEvent,1,0,6,1
caffe2,caffe2,bddppq,2018-03-01T08:00:00Z,IssueCommentEvent,42,4,6,4
caffe2,caffe2,bddppq,2018-03-01T08:00:00Z,PullRequestEvent,35,4,6,3
caffe2,caffe2,bddppq,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,26,3,6,3
caffe2,caffe2,bddppq,2018-03-01T08:00:00Z,PushEvent,22,3,6,2
caffe2,caffe2,bddppq,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,4
caffe2,caffe2,bdol,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,beardeer,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,becster,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,benbarber,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bendidi,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,benedictflorance,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bengaspar,2018-03-01T08:00:00Z,ForkEvent,1,0,4,1
caffe2,caffe2,bengaspar,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,4,1
caffe2,caffe2,bengaspar,2018-03-01T08:00:00Z,PullRequestEvent,3,2,4,1
caffe2,caffe2,bengaspar,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,1,1,4,1
caffe2,caffe2,benny03,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,Bentipe,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Benyuel,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Beprominent,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bermanmaxim,2018-04-01T07:00:00Z,IssueCommentEvent,2,1,1,1
caffe2,caffe2,BerserkerTiger,2018-03-01T08:00:00Z,IssueCommentEvent,11,3,2,1
caffe2,caffe2,BerserkerTiger,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
caffe2,caffe2,bestHAI,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bestlin,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,betterHDH,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bfelbo,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bhavinthaker,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,bhgcbdi,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bhuWenDongchao,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,bienhuynh,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BIGBALLON,2018-06-01T07:00:00Z,IssueCommentEvent,2,1,1,1
caffe2,caffe2,BigBugGrow,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bigdragon1977,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bigfly1994,2018-06-01T07:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,bikong2,2018-04-01T07:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,bikong2,2018-04-01T07:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,billduc,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,billnote,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Bingnan,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Bingtuu,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BinhangYuan,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
caffe2,caffe2,bioinfo1992,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,BIT-silence,2018-02-01T08:00:00Z,CommitCommentEvent,1,1,4,1
caffe2,caffe2,BIT-silence,2018-02-01T08:00:00Z,ForkEvent,1,0,4,1
caffe2,caffe2,BIT-silence,2018-02-01T08:00:00Z,IssueCommentEvent,6,2,4,2
caffe2,caffe2,BIT-silence,2018-02-01T08:00:00Z,PullRequestEvent,4,2,4,2
caffe2,caffe2,BIT-silence,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,3,2
caffe2,caffe2,BIT-silence,2018-03-01T08:00:00Z,PullRequestEvent,18,3,3,2
caffe2,caffe2,BIT-silence,2018-03-01T08:00:00Z,PushEvent,6,2,3,1
caffe2,caffe2,BIT-silence,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bkovalev,2018-04-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,blackkensai,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,blateyang,2018-02-01T08:00:00Z,IssuesEvent,1,2,1,3
caffe2,caffe2,blateyang,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,2,2
caffe2,caffe2,blateyang,2018-03-01T08:00:00Z,IssuesEvent,1,2,2,3
caffe2,caffe2,blateyang,2018-05-01T07:00:00Z,IssueCommentEvent,2,1,2,2
caffe2,caffe2,blateyang,2018-05-01T07:00:00Z,IssuesEvent,1,2,2,3
caffe2,caffe2,bldbld,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,block98k,2018-03-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,block98k,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
caffe2,caffe2,blockchain-tech-developer,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,blood408,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BlueDi,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bluelml,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bnuzhouwei,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,borichen,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,boriscy,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,boriskovalev,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,boryiingsu,2018-02-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,boryiingsu,2018-02-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,Bosee,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bosongarvin,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Bowie911,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,brainkang,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,BrainlessLabs,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,Brayonski,2018-03-01T08:00:00Z,WatchEvent,2,1,1,1
caffe2,caffe2,breadbread1984,2018-01-01T08:00:00Z,ForkEvent,1,0,4,1
caffe2,caffe2,breadbread1984,2018-01-01T08:00:00Z,IssueCommentEvent,10,2,4,4
caffe2,caffe2,breadbread1984,2018-01-01T08:00:00Z,IssuesEvent,3,2,4,3
caffe2,caffe2,breadbread1984,2018-01-01T08:00:00Z,PullRequestEvent,1,2,4,1
caffe2,caffe2,breadbread1984,2018-02-01T08:00:00Z,IssueCommentEvent,5,2,2,4
caffe2,caffe2,breadbread1984,2018-02-01T08:00:00Z,IssuesEvent,3,2,2,3
caffe2,caffe2,breadbread1984,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,2,4
caffe2,caffe2,breadbread1984,2018-03-01T08:00:00Z,IssuesEvent,1,2,2,3
caffe2,caffe2,breadbread1984,2018-05-01T07:00:00Z,IssueCommentEvent,1,1,1,4
caffe2,caffe2,BrettLL,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BrettRyland,2018-01-01T08:00:00Z,IssuesEvent,1,2,1,1
caffe2,caffe2,brian41005,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,briantse100,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,brianyang,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bricewalker,2018-01-01T08:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,brightLLer,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,brod4910,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,2,1
caffe2,caffe2,brod4910,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
caffe2,caffe2,BruceDone,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
caffe2,caffe2,brunomaso1,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bryoh,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bsdelf,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,bsdelf,2018-01-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,bsobbe,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,BTaskaya,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bubingy,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bubo0,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,1,1
caffe2,caffe2,buckarooch,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bugxch,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bukiya,2018-03-01T08:00:00Z,IssuesEvent,1,2,1,1
caffe2,caffe2,bukiya,2018-04-01T07:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,bulletcross,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,bulletcross,2018-01-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,burningion,2018-01-01T08:00:00Z,IssueCommentEvent,1,1,1,1
caffe2,caffe2,busyboxs,2018-01-01T08:00:00Z,ForkEvent,1,0,2,1
caffe2,caffe2,busyboxs,2018-01-01T08:00:00Z,WatchEvent,1,0,2,1
caffe2,caffe2,busyboxs,2018-03-01T08:00:00Z,IssueCommentEvent,1,1,2,1
caffe2,caffe2,busyboxs,2018-03-01T08:00:00Z,IssuesEvent,2,2,2,1
caffe2,caffe2,busz,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bwasti,2018-01-01T08:00:00Z,PullRequestReviewCommentEvent,7,2,1,3
caffe2,caffe2,bwasti,2018-02-01T08:00:00Z,IssueCommentEvent,2,1,4,2
caffe2,caffe2,bwasti,2018-02-01T08:00:00Z,PullRequestEvent,3,2,4,2
caffe2,caffe2,bwasti,2018-02-01T08:00:00Z,PullRequestReviewCommentEvent,11,3,4,3
caffe2,caffe2,bwasti,2018-02-01T08:00:00Z,PushEvent,1,2,4,2
caffe2,caffe2,bwasti,2018-03-01T08:00:00Z,IssueCommentEvent,2,1,4,2
caffe2,caffe2,bwasti,2018-03-01T08:00:00Z,PullRequestEvent,14,3,4,2
caffe2,caffe2,bwasti,2018-03-01T08:00:00Z,PullRequestReviewCommentEvent,7,2,4,3
caffe2,caffe2,bwasti,2018-03-01T08:00:00Z,PushEvent,4,2,4,2
caffe2,caffe2,byungjikroh,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
caffe2,caffe2,bzwqq,2018-02-01T08:00:00Z,IssueCommentEvent,1,1,1,3
