org,actor,type,event_months,event_weight,max_event_type_freq,event_type_most_common,event_type_diversity,months_pct,engagement_score
pytorch,DavexPro,IssueCommentEvent,1,2,1,IssueCommentEvent,3,0.2,0.24000000000000002
pytorch,DavexPro,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,david6686,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidbath,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidbau,IssueCommentEvent,4,1,4,IssueCommentEvent,2,0.7,0.72
pytorch,davidbau,IssuesEvent,4,2,4,IssuesEvent,2,0.7,0.74
pytorch,davidbau,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,davidbutler1,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,davidcpage,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,davidcstevens,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidculley,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidefiocco,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,davidefiocco,PullRequestEvent,2,2,2,PullRequestEvent,2,0.3,0.33999999999999997
pytorch,davidemaz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidishere,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,davidjb99,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DavidLKing,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,davidlmorton,ForkEvent,1,0,1,ForkEvent,4,0.2,0.2
pytorch,davidlmorton,IssueCommentEvent,1,1,1,IssueCommentEvent,4,0.2,0.22
pytorch,davidlmorton,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,davidlmorton,PullRequestEvent,1,2,1,PullRequestEvent,4,0.2,0.24000000000000002
pytorch,davidlmorton,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,davidloiret,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidlowjw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidmascharka,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DavidNemeskey,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DavidNemeskey,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
pytorch,DavidNemeskey,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,DavidNeson,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidpickup,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidsbatista,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,davidsmandrade,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidssmith,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidtekeshe,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,davidtvs,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DavidXZK,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidyakobovitch,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davidye2020,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,davidye2020,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,davidzhangbuaa,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davinchi3124,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DavineJ,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,davinnovation,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
pytorch,davinnovation,IssueCommentEvent,1,2,1,IssueCommentEvent,3,0.2,0.24000000000000002
pytorch,davinnovation,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,dawn2034,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dawningo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Dawny33,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dawood95,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,day253,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dayang9927,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dayang9927,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dayanruben,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,daydayjump,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,daydreamt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,daydrill,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,daytonallen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dayuebai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DBarthe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dbcxy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dbensik,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dbermond,ForkEvent,1,1,1,ForkEvent,4,0.2,0.22
pytorch,dbermond,IssueCommentEvent,2,1,2,IssueCommentEvent,2,0.3,0.32
pytorch,dbermond,IssuesEvent,1,2,1,IssuesEvent,4,0.2,0.24000000000000002
pytorch,dbermond,PullRequestEvent,1,2,1,PullRequestEvent,4,0.2,0.24000000000000002
pytorch,dbl001,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,dbl007,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dbobulsk,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dborgesr,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,dbrazey,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,dbrazey,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,dbrrt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dbskccc,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dbyoung720,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dcaczg,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dcadevil,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dccho,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dcfucheng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dchatry,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dchen23,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dchenam,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dcknightdc,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,dcknightdc,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,dclong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dcorking,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dcpc007,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,dd0me,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ddai-dev,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dddzg,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ddgra,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ddiakopoulos,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,ddkang,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,ddl0,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,ddu1,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,de8ug,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deadlocks,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Deali-Axy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dean1977a,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deanmark,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dearchris,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dearkafka,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dearxxj,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,debashis-tech,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Debasis-DP,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DeborahHan,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,debug18,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DebugChoi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,debughacker,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,decebel,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dechomles,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,decimalbell,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,deciphyre,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DecKen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Decker-Mage,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,declension,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,decm32,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DecPaul,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dee1024,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deep-programmer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deep0learning,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,deepak0004,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepaksharma36,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,deepaksharma36,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,deepaksharma36,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepali-c,IssueCommentEvent,2,1,2,IssueCommentEvent,1,0.3,0.32
pytorch,Deepayan137,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
pytorch,Deepayan137,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepblue17,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepbrain,IssueCommentEvent,3,2,3,IssueCommentEvent,2,0.5,0.54
pytorch,deepbrain,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,deepchatterjeevns,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepfuzzy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Deephome,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DeepInEvil,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,DeepInEvil,IssuesEvent,2,2,1,IssuesEvent,2,0.3,0.33999999999999997
pytorch,DeepInEvil,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DeepinSC,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepleela,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deepsea1001,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DeepTensors,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,deepylt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,defectron,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,defunctio,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,degtyareowsa,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,deisler134,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,deism,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deity-king,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deka108,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Dekken,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,delicacylee,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,delmarbushma,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,delongwu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deltaquincy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deltaxflux,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,delveintodetail,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,delvingdeep,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dem123456789,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,demerzel1,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,demiurgo64,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,demon221,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DEMON3,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,demon386,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Dencrash,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DenDen047,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dendisuhubdy,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,dendisuhubdy,WatchEvent,4,0,1,WatchEvent,1,0.7,0.7
pytorch,dendrochronology,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denemmy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denethor1997,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,denethor1997,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,deng-wei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denggm2000,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DengHaoNan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dengjunquan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dengkane,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dengxingwang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dengziming,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denir-li,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Denisevi4,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denisfitz57,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DenisHsieh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Denisolt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DenisPeskov,IssueCommentEvent,3,1,3,IssueCommentEvent,2,0.5,0.52
pytorch,DenisPeskov,IssuesEvent,3,2,3,IssuesEvent,2,0.5,0.54
pytorch,DenisTome,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deniznoah,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denji,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denjn5,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,denkorzh,IssuesEvent,2,2,2,IssuesEvent,1,0.3,0.33999999999999997
pytorch,dennyzhou,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DenySu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DepeiYan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DeppMeng,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,DerBrinkmann,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,derdanielb,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,derek-kim,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
pytorch,derek-kim,PullRequestEvent,1,2,1,PullRequestEvent,2,0.2,0.24000000000000002
pytorch,Derek-Wds,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,derekdelcarpio,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DerekDLP,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,derickwarshaw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,derikzhao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,derkbreeze,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
pytorch,dermawaruwu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Derryxd,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,DerThorsten,ForkEvent,1,1,1,ForkEvent,1,0.2,0.22
pytorch,DerTiedemann,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deshion,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deshraj,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DesmondZhu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,despild,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DespiteDeath,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Dessicated,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,destag,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Destasm,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Destinia,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,destinyzs,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Determined22,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deTrident,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Dev-sys,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dev-tanvir,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,dev-tanvir,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,devansh20la,IssuesEvent,2,2,2,IssuesEvent,1,0.3,0.33999999999999997
pytorch,devdot4,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Devdutt-Shenoi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devendrachaplot,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
pytorch,devendrachaplot,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,DEVESHTARASIA,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,devFallingstar,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devin730,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devinbostIL,IssueCommentEvent,3,2,3,IssueCommentEvent,1,0.5,0.54
pytorch,devinbostIL,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
pytorch,DevinHA,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devlato,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devlLG,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devlorz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devnkong,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devrimgl,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,devrimgl,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,devshaaran,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DevSinghSachan,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,Devtunes,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,devwebx,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,devxleo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dewaffled,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deweing,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dexter1691,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deyaditi6,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,deybhayden,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,deyituo,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dfenglei,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,dfenglei,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
pytorch,dfsqueruo,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dfundingsland,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dga,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dginev,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dgkim5360,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,dgladkov,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dgLAeS,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dgopsq,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dgorbachev,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,dgotrik,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dgreyling,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dgyoo,ForkEvent,2,0,1,ForkEvent,1,0.3,0.3
pytorch,dhaalves,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dhaalves,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,dhaalves,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Dhanya-Abhirami,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dharma-kc,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dhaw92,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhblooo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhbradshaw,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
pytorch,dhbradshaw,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
pytorch,dhbradshaw,WatchEvent,1,0,1,WatchEvent,3,0.2,0.2
pytorch,dhc5251,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dheerajrajagopal,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dheerajram13,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dhingratul,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhirajnitk,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,dhirschfeld,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhm2013724,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhmspector,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhpollack,IssueCommentEvent,2,1,1,IssueCommentEvent,2,0.3,0.32
pytorch,dhpollack,PullRequestEvent,2,2,1,PullRequestEvent,2,0.3,0.33999999999999997
pytorch,dhpollack,PullRequestReviewCommentEvent,1,1,1,PullRequestReviewCommentEvent,1,0.2,0.22
pytorch,dhpollack,PushEvent,1,2,1,PushEvent,3,0.2,0.24000000000000002
pytorch,dhruv16146,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DhruvJawalkar,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhruvmalik007,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dhuckins,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,diadorak,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,Diamondfan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DianDYu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,DianeShawe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dianpeng,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DiazMartinezAlfonsoIsaias,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dibyadas,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
pytorch,dibyadas,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dickmrbean,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,didiaoMan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,didimao,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,Diego999,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
pytorch,Diego999,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
pytorch,Diego999,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,diegoalejogm,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,diegommo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,diegovalenzuelaiturra,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,differentialmanifold,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,diggerdu,IssueCommentEvent,2,2,2,IssueCommentEvent,1,0.3,0.33999999999999997
pytorch,diginc,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,digitnumber,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,digshock,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
pytorch,digvijayky,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dikamilo,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,Dikir,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DiligentPanda,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
pytorch,dilligencer-zrj,WatchEvent,1,1,1,WatchEvent,1,0.2,0.22
pytorch,dillonalaird,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
pytorch,dillonalaird,PullRequestEvent,1,2,1,PullRequestEvent,2,0.2,0.24000000000000002
pytorch,dillondaudert,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dilumaluthge,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DilumAluthge,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,DimaOrekhov,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dimeldo,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
pytorch,dimidd,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
pytorch,dimilar,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
